leaid11,STNAM,ALL_COHORT_1112,ALL_RATE_1112,GreaterThan90
3409990,NEW JERSEY,165,95,1
3410020,NEW JERSEY,290,82,0
3410050,NEW JERSEY,165,87,0
3410110,NEW JERSEY,811,93,1
3410140,NEW JERSEY,82,92,1
3410200,NEW JERSEY,344,98,1
3410320,NEW JERSEY,548,82,0
3410440,NEW JERSEY,272,93,1
3410470,NEW JERSEY,403,84,0
3410500,NEW JERSEY,406,94,1
3410560,NEW JERSEY,493,92,1
3410590,NEW JERSEY,437,96,1
3410650,NEW JERSEY,361,97,1
3410710,NEW JERSEY,344,96,1
3410740,NEW JERSEY,730,90,1
3410810,NEW JERSEY,403,84,0
3410980,NEW JERSEY,384,92,1
3411010,NEW JERSEY,188,95,1
3411160,NEW JERSEY,348,76,0
3411220,NEW JERSEY,449,59,0
3411280,NEW JERSEY,175,95,1
3411310,NEW JERSEY,153,95,1
3411340,NEW JERSEY,2858,69,0
3411400,NEW JERSEY,195,92,1
3411430,NEW JERSEY,131,92,1
3411460,NEW JERSEY,759,83,0
3411490,NEW JERSEY,444,89,0
3411610,NEW JERSEY,700,97,1
3411640,NEW JERSEY,259,90,1
3411700,NEW JERSEY,285,93,1
3411730,NEW JERSEY,360,99,1
3411760,NEW JERSEY,640,98,1
3411880,NEW JERSEY,296,96,1
3411970,NEW JERSEY,343,99,1
3412060,NEW JERSEY,344,92,1
3412260,NEW JERSEY,272,97,1
3412270,NEW JERSEY,318,67,0
3412360,NEW JERSEY,113,92,1
3412390,NEW JERSEY,86,87,0
3412420,NEW JERSEY,346,97,1
3412450,NEW JERSEY,98,95,1
3412480,NEW JERSEY,577,97,1
3412510,NEW JERSEY,497,99,1
3412540,NEW JERSEY,801,61,0
3412570,NEW JERSEY,302,94,1
3412600,NEW JERSEY,200,82,0
3412690,NEW JERSEY,1467,66,0
3412720,NEW JERSEY,111,72,0
3412810,NEW JERSEY,294,84,0
3412840,NEW JERSEY,143,67,0
3412870,NEW JERSEY,452,84,0
3412900,NEW JERSEY,192,92,1
3412930,NEW JERSEY,682,73,0
3412960,NEW JERSEY,450,88,0
3412990,NEW JERSEY,230,80,0
3413000,NEW JERSEY,331,89,0
3413050,NEW JERSEY,574,90,1
3413080,NEW JERSEY,120,92,1
3413110,NEW JERSEY,153,87,0
3413140,NEW JERSEY,439,72,0
3413200,NEW JERSEY,266,67,0
3413230,NEW JERSEY,126,95,1
3413290,NEW JERSEY,255,94,1
3413320,NEW JERSEY,125,95,1
3413350,NEW JERSEY,148,95,1
3413410,NEW JERSEY,365,95,1
3413530,NEW JERSEY,318,88,0
3413560,NEW JERSEY,543,96,1
3413590,NEW JERSEY,245,96,1
3413620,NEW JERSEY,522,89,0
3413650,NEW JERSEY,429,96,1
3413680,NEW JERSEY,244,98,1
3413750,NEW JERSEY,262,94,1
3413770,NEW JERSEY,161,87,0
3413800,NEW JERSEY,234,87,0
3413830,NEW JERSEY,402,97,1
3414010,NEW JERSEY,112,87,0
3414280,NEW JERSEY,258,74,0
3414310,NEW JERSEY,174,92,1
3414340,NEW JERSEY,373,90,1
3414400,NEW JERSEY,246,99,1
3414460,NEW JERSEY,203,90,1
3414490,NEW JERSEY,144,92,1
3414550,NEW JERSEY,144,77,0
3414640,NEW JERSEY,434,91,1
3414670,NEW JERSEY,395,96,1
3414850,NEW JERSEY,136,95,1
3414940,NEW JERSEY,175,95,1
3415090,NEW JERSEY,319,92,1
3415120,NEW JERSEY,106,87,0
3415210,NEW JERSEY,746,95,1
3415300,NEW JERSEY,56,90,1
3415330,NEW JERSEY,464,85,0
3415360,NEW JERSEY,310,94,1
3415390,NEW JERSEY,177,82,0
3415450,NEW JERSEY,316,91,1
3415480,NEW JERSEY,508,89,0
3415510,NEW JERSEY,305,97,1
3415540,NEW JERSEY,181,87,0
3415630,NEW JERSEY,155,95,1
3415900,NEW JERSEY,273,95,1
3416080,NEW JERSEY,397,90,1
3416110,NEW JERSEY,329,98,1
3416230,NEW JERSEY,1465,91,1
3416290,NEW JERSEY,898,48,0
3416380,NEW JERSEY,835,83,0
3416500,NEW JERSEY,580,91,1
3416560,NEW JERSEY,287,95,1
3416710,NEW JERSEY,378,85,0
3416740,NEW JERSEY,160,95,1
3416800,NEW JERSEY,758,69,0
3416860,NEW JERSEY,126,92,1
3416870,NEW JERSEY,202,90,1
3416890,NEW JERSEY,365,95,1
3416920,NEW JERSEY,101,92,1
3416970,NEW JERSEY,340,91,1
3417070,NEW JERSEY,714,93,1
3417220,NEW JERSEY,495,96,1
3417280,NEW JERSEY,696,94,1
3417310,NEW JERSEY,83,87,0
3417430,NEW JERSEY,251,85,0
3417460,NEW JERSEY,244,97,1
3417520,NEW JERSEY,323,95,1
3417550,NEW JERSEY,655,97,1
3417580,NEW JERSEY,503,76,0
3417610,NEW JERSEY,569,86,0
3417700,NEW JERSEY,836,95,1
3417760,NEW JERSEY,462,98,1
3417820,NEW JERSEY,201,95,1
3417940,NEW JERSEY,90,82,0
3418000,NEW JERSEY,339,63,0
3418060,NEW JERSEY,393,76,0
3418120,NEW JERSEY,1072,93,1
3418150,NEW JERSEY,115,92,1
3418300,NEW JERSEY,132,87,0
3418330,NEW JERSEY,195,92,1
3500001,NEW MEXICO,10,50,0
3500010,NEW MEXICO,1197,79,0
3500030,NEW MEXICO,518,82,0
3500060,NEW MEXICO,7269,65,0
3500090,NEW MEXICO,22,80,0
3500120,NEW MEXICO,266,73,0
3500150,NEW MEXICO,275,67,0
3500180,NEW MEXICO,358,63,0
3500210,NEW MEXICO,261,67,0
3500240,NEW MEXICO,248,64,0
3500270,NEW MEXICO,37,84.5,0
3500300,NEW MEXICO,438,80,0
3500330,NEW MEXICO,9,50,0
3500390,NEW MEXICO,507,72,0
3500420,NEW MEXICO,30,69.5,0
3500480,NEW MEXICO,35,74.5,0
3500510,NEW MEXICO,55,64.5,0
3500540,NEW MEXICO,44,90,1
3500570,NEW MEXICO,557,79,0
3500600,NEW MEXICO,91,87,0
3500630,NEW MEXICO,6,50,0
3500660,NEW MEXICO,91,62,0
3500690,NEW MEXICO,465,67,0
3500720,NEW MEXICO,8,50,0
3500750,NEW MEXICO,81,87,0
3500790,NEW MEXICO,36,90,1
3500810,NEW MEXICO,55,74.5,0
3500840,NEW MEXICO,7,50,0
3500900,NEW MEXICO,294,63,0
3500930,NEW MEXICO,79,77,0
3500960,NEW MEXICO,44,84.5,0
3500990,NEW MEXICO,778,71,0
3501020,NEW MEXICO,18,80,0
3501050,NEW MEXICO,29,80,0
3501080,NEW MEXICO,1102,78,0
3501110,NEW MEXICO,1162,69,0
3501140,NEW MEXICO,9,50,0
3501170,NEW MEXICO,331,71,0
3501200,NEW MEXICO,34,84.5,0
3501230,NEW MEXICO,118,67,0
3501260,NEW MEXICO,549,74,0
3501290,NEW MEXICO,13,50,0
3501320,NEW MEXICO,20,49.5,0
3501350,NEW MEXICO,33,74.5,0
3501380,NEW MEXICO,23,69.5,0
3501410,NEW MEXICO,61,72,0
3501470,NEW MEXICO,13,50,0
3501500,NEW MEXICO,1896,71,0
3501530,NEW MEXICO,139,82,0
3501560,NEW MEXICO,152,72,0
3501590,NEW MEXICO,33,84.5,0
3501620,NEW MEXICO,59,74.5,0
3501650,NEW MEXICO,293,87,0
3501680,NEW MEXICO,615,71,0
3501710,NEW MEXICO,45,84.5,0
3501740,NEW MEXICO,234,82,0
3501770,NEW MEXICO,44,74.5,0
3501800,NEW MEXICO,6,50,0
3501830,NEW MEXICO,23,80,0
3501860,NEW MEXICO,37,84.5,0
3501890,NEW MEXICO,259,69,0
3501920,NEW MEXICO,4,NA,1
3501950,NEW MEXICO,25,80,0
3501980,NEW MEXICO,44,90,1
3502010,NEW MEXICO,45,74.5,0
3502040,NEW MEXICO,41,84.5,0
3502070,NEW MEXICO,202,78,0
3502100,NEW MEXICO,215,86,0
3502130,NEW MEXICO,14,50,0
3502160,NEW MEXICO,39,64.5,0
3502190,NEW MEXICO,100,72,0
3502220,NEW MEXICO,10,50,0
3502250,NEW MEXICO,697,64,0
3502280,NEW MEXICO,6,50,0
3502310,NEW MEXICO,178,77,0
3502340,NEW MEXICO,6,50,0
3502370,NEW MEXICO,955,62,0
3502400,NEW MEXICO,51,84.5,0
3502430,NEW MEXICO,243,83,0
3502460,NEW MEXICO,141,72,0
3502490,NEW MEXICO,21,80,0
3502520,NEW MEXICO,229,74,0
3502550,NEW MEXICO,30,80,0
3502580,NEW MEXICO,40,90,1
3502610,NEW MEXICO,98,77,0
3502640,NEW MEXICO,72,67,0
3502670,NEW MEXICO,74,87,0
3502730,NEW MEXICO,13,NA,1
3502800,NEW MEXICO,97,77,0
3600001,NEW YORK,76,77,0
3600002,NEW YORK,102,92,1
3600003,NEW YORK,56,84.5,0
3600004,NEW YORK,284,84,0
3600005,NEW YORK,153,92,1
3600006,NEW YORK,59,74.5,0
3600007,NEW YORK,48,74.5,0
3600008,NEW YORK,326,78,0
3600009,NEW YORK,176,77,0
3600010,NEW YORK,198,77,0
3600011,NEW YORK,153,82,0
3600012,NEW YORK,68,92,1
3600013,NEW YORK,199,82,0
3600014,NEW YORK,168,77,0
3600015,NEW YORK,103,87,0
3600016,NEW YORK,274,94,1
3600017,NEW YORK,50,90,1
3600018,NEW YORK,57,84.5,0
3600019,NEW YORK,73,87,0
3600020,NEW YORK,100,92,1
3600021,NEW YORK,146,95,1
3600023,NEW YORK,119,82,0
3600124,NEW YORK,65,95,1
3600125,NEW YORK,330,96,1
3602340,NEW YORK,161,82,0
3602370,NEW YORK,79,77,0
3602400,NEW YORK,59,74.5,0
3602430,NEW YORK,138,87,0
3602460,NEW YORK,770,52,0
3602520,NEW YORK,213,88,0
3602550,NEW YORK,186,92,1
3602580,NEW YORK,68,87,0
3602670,NEW YORK,50,90,1
3602700,NEW YORK,41,90,1
3602730,NEW YORK,177,87,0
3602820,NEW YORK,119,77,0
3602920,NEW YORK,204,91,1
3602940,NEW YORK,249,73,0
3602970,NEW YORK,317,65,0
3603000,NEW YORK,13,50,0
3603030,NEW YORK,29,80,0
3603060,NEW YORK,31,84.5,0
3603180,NEW YORK,194,95,1
3603210,NEW YORK,48,90,1
3603240,NEW YORK,51,90,1
3603270,NEW YORK,885,86,0
3603420,NEW YORK,143,87,0
3603480,NEW YORK,355,73,0
3603630,NEW YORK,57,84.5,0
3603660,NEW YORK,79,92,1
3603720,NEW YORK,147,92,1
3603810,NEW YORK,84,92,1
3603840,NEW YORK,415,90,1
3603870,NEW YORK,479,91,1
3603930,NEW YORK,351,83,0
3603960,NEW YORK,92,87,0
3603990,NEW YORK,212,74,0
3604050,NEW YORK,141,87,0
3604080,NEW YORK,467,85,0
3604110,NEW YORK,204,95,1
3604140,NEW YORK,304,72,0
3604200,NEW YORK,69,92,1
3604290,NEW YORK,176,87,0
3604350,NEW YORK,36,84.5,0
3604370,NEW YORK,44,84.5,0
3604530,NEW YORK,63,92,1
3604620,NEW YORK,88,67,0
3604650,NEW YORK,96,82,0
3604710,NEW YORK,413,95,1
3604740,NEW YORK,242,94,1
3604757,NEW YORK,46,84.5,0
3604758,NEW YORK,4,NA,1
3604870,NEW YORK,467,63,0
3604920,NEW YORK,93,95,1
3605010,NEW YORK,24,80,0
3605040,NEW YORK,118,82,0
3605220,NEW YORK,35,84.5,0
3605280,NEW YORK,1277,72,0
3605310,NEW YORK,323,91,1
3605340,NEW YORK,150,95,1
3605370,NEW YORK,11,50,0
3605460,NEW YORK,309,94,1
3605520,NEW YORK,125,82,0
3605580,NEW YORK,361,85,0
3605610,NEW YORK,55,74.5,0
3605640,NEW YORK,100,95,1
3605670,NEW YORK,21,80,0
3605820,NEW YORK,83,77,0
3605850,NEW YORK,2654,56,0
3605940,NEW YORK,281,92,1
3606060,NEW YORK,212,99,1
3606090,NEW YORK,82,77,0
3606160,NEW YORK,146,82,0
3606180,NEW YORK,92,95,1
3606210,NEW YORK,96,82,0
3606240,NEW YORK,228,86,0
3606300,NEW YORK,88,77,0
3606330,NEW YORK,327,87,0
3606360,NEW YORK,27,80,0
3606420,NEW YORK,68,82,0
3606470,NEW YORK,103,87,0
3606500,NEW YORK,146,92,1
3606540,NEW YORK,110,95,1
3606570,NEW YORK,421,89,0
3606630,NEW YORK,236,78,0
3606660,NEW YORK,119,87,0
3606690,NEW YORK,104,82,0
3606720,NEW YORK,169,67,0
3606780,NEW YORK,150,95,1
3606840,NEW YORK,151,92,1
3606870,NEW YORK,501,65,0
3606900,NEW YORK,388,79,0
3606990,NEW YORK,301,97,1
3607020,NEW YORK,247,89,0
3607050,NEW YORK,32,90,1
3607080,NEW YORK,50,84.5,0
3607110,NEW YORK,110,92,1
3607170,NEW YORK,43,90,1
3607230,NEW YORK,200,82,0
3607260,NEW YORK,167,87,0
3607290,NEW YORK,134,87,0
3607320,NEW YORK,157,95,1
3607380,NEW YORK,99,87,0
3607470,NEW YORK,209,87,0
3607530,NEW YORK,378,93,1
3607560,NEW YORK,54,84.5,0
3607590,NEW YORK,406,95,1
3607650,NEW YORK,98,92,1
3607680,NEW YORK,136,87,0
3607710,NEW YORK,35,84.5,0
3607770,NEW YORK,138,92,1
3607860,NEW YORK,79,72,0
3607890,NEW YORK,31,90,1
3607980,NEW YORK,183,72,0
3608010,NEW YORK,170,95,1
3608100,NEW YORK,26,69.5,0
3608130,NEW YORK,598,99,1
3608160,NEW YORK,545,91,1
3608250,NEW YORK,94,87,0
3608280,NEW YORK,55,84.5,0
3608310,NEW YORK,413,86,0
3608340,NEW YORK,94,92,1
3608370,NEW YORK,111,77,0
3608400,NEW YORK,453,83,0
3608430,NEW YORK,295,92,1
3608460,NEW YORK,220,73,0
3608490,NEW YORK,139,82,0
3608580,NEW YORK,155,92,1
3608610,NEW YORK,22,69.5,0
3608790,NEW YORK,157,82,0
3608850,NEW YORK,41,84.5,0
3608880,NEW YORK,336,91,1
3608910,NEW YORK,77,87,0
3608970,NEW YORK,218,78,0
3609030,NEW YORK,181,77,0
3609060,NEW YORK,50,84.5,0
3609090,NEW YORK,231,92,1
3609120,NEW YORK,103,92,1
3609210,NEW YORK,139,77,0
3609240,NEW YORK,25,80,0
3609330,NEW YORK,157,87,0
3609360,NEW YORK,78,92,1
3609390,NEW YORK,82,87,0
3609420,NEW YORK,161,67,0
3609540,NEW YORK,184,95,1
3609630,NEW YORK,351,94,1
3609660,NEW YORK,265,84,0
3609690,NEW YORK,267,89,0
3609720,NEW YORK,386,91,1
3609840,NEW YORK,649,93,1
3609930,NEW YORK,103,82,0
3609960,NEW YORK,120,87,0
3609990,NEW YORK,286,85,0
3610050,NEW YORK,158,95,1
3610080,NEW YORK,219,95,1
3610170,NEW YORK,160,92,1
3610200,NEW YORK,147,95,1
3610260,NEW YORK,40,74.5,0
3610380,NEW YORK,40,90,1
3610410,NEW YORK,57,84.5,0
3610440,NEW YORK,28,80,0
3610500,NEW YORK,148,77,0
3610530,NEW YORK,51,84.5,0
3610560,NEW YORK,529,66,0
3610590,NEW YORK,88,82,0
3610650,NEW YORK,78,87,0
3610680,NEW YORK,210,96,1
3610710,NEW YORK,361,81,0
3610860,NEW YORK,68,95,1
3610890,NEW YORK,582,94,1
3610920,NEW YORK,107,92,1
3610950,NEW YORK,118,62,0
3610980,NEW YORK,502,94,1
3611070,NEW YORK,58,90,1
3611100,NEW YORK,6,50,0
3611190,NEW YORK,97,77,0
3611250,NEW YORK,39,84.5,0
3611280,NEW YORK,46,74.5,0
3611310,NEW YORK,31,74.5,0
3611370,NEW YORK,72,82,0
3611400,NEW YORK,99,82,0
3611430,NEW YORK,25,80,0
3611490,NEW YORK,63,77,0
3611520,NEW YORK,128,92,1
3611550,NEW YORK,566,74,0
3611610,NEW YORK,68,82,0
3611640,NEW YORK,37,84.5,0
3611670,NEW YORK,442,84,0
3611700,NEW YORK,297,73,0
3611730,NEW YORK,102,87,0
3611740,NEW YORK,84,92,1
3611760,NEW YORK,276,99,1
3611880,NEW YORK,449,85,0
3611910,NEW YORK,116,87,0
3611940,NEW YORK,88,87,0
3611970,NEW YORK,218,73,0
3612030,NEW YORK,57,74.5,0
3612120,NEW YORK,24,80,0
3612180,NEW YORK,205,74,0
3612240,NEW YORK,211,68,0
3612270,NEW YORK,283,57,0
3612300,NEW YORK,133,87,0
3612330,NEW YORK,259,92,1
3612360,NEW YORK,185,67,0
3612390,NEW YORK,130,82,0
3612450,NEW YORK,130,82,0
3612510,NEW YORK,618,95,1
3612630,NEW YORK,1116,84,0
3612660,NEW YORK,24,69.5,0
3612720,NEW YORK,134,87,0
3612750,NEW YORK,108,92,1
3612840,NEW YORK,64,77,0
3612870,NEW YORK,106,82,0
3612900,NEW YORK,86,92,1
3612990,NEW YORK,198,82,0
3613020,NEW YORK,86,82,0
3613080,NEW YORK,489,93,1
3613110,NEW YORK,75,77,0
3613230,NEW YORK,77,95,1
3613290,NEW YORK,793,96,1
3613350,NEW YORK,309,91,1
3613380,NEW YORK,56,84.5,0
3613440,NEW YORK,29,80,0
3613470,NEW YORK,43,90,1
3613530,NEW YORK,131,87,0
3613560,NEW YORK,37,74.5,0
3613590,NEW YORK,149,67,0
3613620,NEW YORK,304,96,1
3613710,NEW YORK,83,82,0
3613740,NEW YORK,249,90,1
3613770,NEW YORK,34,64.5,0
3613830,NEW YORK,49,84.5,0
3613950,NEW YORK,141,95,1
3613980,NEW YORK,291,93,1
3614010,NEW YORK,704,83,0
3614130,NEW YORK,453,36,0
3614190,NEW YORK,223,89,0
3614220,NEW YORK,108,67,0
3614250,NEW YORK,31,74.5,0
3614280,NEW YORK,390,96,1
3614310,NEW YORK,50,74.5,0
3614340,NEW YORK,455,91,1
3614400,NEW YORK,150,92,1
3614430,NEW YORK,144,87,0
3614460,NEW YORK,374,90,1
3614490,NEW YORK,33,84.5,0
3614550,NEW YORK,90,92,1
3614580,NEW YORK,144,92,1
3614610,NEW YORK,116,87,0
3614640,NEW YORK,188,87,0
3614670,NEW YORK,89,92,1
3614700,NEW YORK,245,97,1
3614730,NEW YORK,88,95,1
3614760,NEW YORK,96,87,0
3614820,NEW YORK,150,77,0
3614850,NEW YORK,376,88,0
3614880,NEW YORK,39,74.5,0
3614940,NEW YORK,176,62,0
3614970,NEW YORK,185,62,0
3615060,NEW YORK,50,84.5,0
3615090,NEW YORK,305,83,0
3615180,NEW YORK,368,67,0
3615210,NEW YORK,201,83,0
3615240,NEW YORK,118,82,0
3615270,NEW YORK,19,80,0
3615300,NEW YORK,211,89,0
3615360,NEW YORK,252,93,1
3615390,NEW YORK,380,92,1
3615450,NEW YORK,156,95,1
3615510,NEW YORK,229,96,1
3615540,NEW YORK,267,96,1
3615570,NEW YORK,427,78,0
3615630,NEW YORK,438,69,0
3615720,NEW YORK,34,84.5,0
3615780,NEW YORK,328,93,1
3615810,NEW YORK,282,98,1
3615870,NEW YORK,35,90,1
3615900,NEW YORK,217,77,0
3615980,NEW YORK,173,72,0
3615990,NEW YORK,126,92,1
3616080,NEW YORK,351,99,1
3616140,NEW YORK,13,50,0
3616170,NEW YORK,139,82,0
3616200,NEW YORK,85,87,0
3616230,NEW YORK,710,81,0
3616260,NEW YORK,313,97,1
3616290,NEW YORK,651,73,0
3616380,NEW YORK,50,84.5,0
3616410,NEW YORK,68,92,1
3616440,NEW YORK,173,67,0
3616470,NEW YORK,98,87,0
3616500,NEW YORK,63,82,0
3616560,NEW YORK,250,86,0
3616620,NEW YORK,521,95,1
3616680,NEW YORK,504,94,1
3616710,NEW YORK,96,82,0
3616740,NEW YORK,218,81,0
3616800,NEW YORK,32,74.5,0
3616830,NEW YORK,279,78,0
3616950,NEW YORK,133,82,0
3616960,NEW YORK,41,84.5,0
3616980,NEW YORK,135,82,0
3617130,NEW YORK,107,87,0
3617160,NEW YORK,675,92,1
3617190,NEW YORK,194,95,1
3617220,NEW YORK,140,72,0
3617380,NEW YORK,613,87,0
3617430,NEW YORK,49,84.5,0
3617460,NEW YORK,100,77,0
3617520,NEW YORK,607,85,0
3617580,NEW YORK,41,74.5,0
3617640,NEW YORK,180,87,0
3617670,NEW YORK,442,84,0
3617700,NEW YORK,172,95,1
3617730,NEW YORK,316,89,0
3617760,NEW YORK,2,NA,1
3617820,NEW YORK,133,87,0
3617880,NEW YORK,29,80,0
3617910,NEW YORK,246,95,1
3617970,NEW YORK,62,92,1
3618030,NEW YORK,93,72,0
3618080,NEW YORK,49,84.5,0
3618090,NEW YORK,70,77,0
3618120,NEW YORK,443,89,0
3618150,NEW YORK,247,88,0
3618180,NEW YORK,219,73,0
3618210,NEW YORK,170,87,0
3618240,NEW YORK,396,91,1
3618270,NEW YORK,231,94,1
3618330,NEW YORK,400,95,1
3618450,NEW YORK,73,87,0
3618480,NEW YORK,185,92,1
3618510,NEW YORK,34,90,1
3618540,NEW YORK,77,87,0
3618570,NEW YORK,189,87,0
3618600,NEW YORK,192,87,0
3618630,NEW YORK,681,96,1
3618660,NEW YORK,234,76,0
3618690,NEW YORK,766,77,0
3618750,NEW YORK,80,87,0
3618840,NEW YORK,50,64.5,0
3618900,NEW YORK,125,82,0
3618960,NEW YORK,147,77,0
3619020,NEW YORK,1031,95,1
3619170,NEW YORK,242,81,0
3619200,NEW YORK,852,90,1
3619230,NEW YORK,736,79,0
3619260,NEW YORK,61,82,0
3619320,NEW YORK,542,77,0
3619350,NEW YORK,50,84.5,0
3619380,NEW YORK,102,92,1
3619410,NEW YORK,246,94,1
3619500,NEW YORK,202,94,1
3619530,NEW YORK,4,NA,1
3619560,NEW YORK,393,89,0
3619590,NEW YORK,80,77,0
3619650,NEW YORK,625,93,1
3619680,NEW YORK,430,84,0
3619740,NEW YORK,287,75,0
3619800,NEW YORK,74,82,0
3619830,NEW YORK,53,84.5,0
3619860,NEW YORK,35,74.5,0
3619890,NEW YORK,25,69.5,0
3619920,NEW YORK,64,72,0
3619950,NEW YORK,323,92,1
3620010,NEW YORK,42,74.5,0
3620040,NEW YORK,215,95,1
3620100,NEW YORK,593,62,0
3620160,NEW YORK,151,95,1
3620190,NEW YORK,195,87,0
3620220,NEW YORK,90,92,1
3620340,NEW YORK,814,95,1
3620370,NEW YORK,231,93,1
3620430,NEW YORK,40,84.5,0
3620460,NEW YORK,211,94,1
3620490,NEW YORK,872,82,0
3620610,NEW YORK,42,84.5,0
3620640,NEW YORK,213,74,0
3620670,NEW YORK,122,82,0
3620700,NEW YORK,912,69,0
3620730,NEW YORK,3,NA,1
3620760,NEW YORK,160,92,1
3620790,NEW YORK,75,77,0
3620820,NEW YORK,606,69,0
3620850,NEW YORK,365,90,1
3620880,NEW YORK,358,94,1
3620910,NEW YORK,393,87,0
3620970,NEW YORK,68,87,0
3621180,NEW YORK,113,95,1
3621210,NEW YORK,782,85,0
3621240,NEW YORK,346,79,0
3621250,NEW YORK,130,82,0
3621260,NEW YORK,103,82,0
3621270,NEW YORK,535,94,1
3621300,NEW YORK,51,74.5,0
3621330,NEW YORK,197,77,0
3621360,NEW YORK,86,67,0
3621450,NEW YORK,72,87,0
3621480,NEW YORK,245,84,0
3621510,NEW YORK,88,87,0
3621570,NEW YORK,522,92,1
3621630,NEW YORK,88,72,0
3621660,NEW YORK,145,72,0
3621720,NEW YORK,162,72,0
3621780,NEW YORK,171,77,0
3621810,NEW YORK,101,77,0
3621840,NEW YORK,166,82,0
3621870,NEW YORK,40,64.5,0
3621900,NEW YORK,407,94,1
3621960,NEW YORK,61,92,1
3622020,NEW YORK,344,77,0
3622050,NEW YORK,363,73,0
3622100,NEW YORK,36,74.5,0
3622140,NEW YORK,93,77,0
3622170,NEW YORK,189,77,0
3622200,NEW YORK,24,80,0
3622260,NEW YORK,72,72,0
3622290,NEW YORK,115,87,0
3622380,NEW YORK,190,82,0
3622410,NEW YORK,43,84.5,0
3622440,NEW YORK,47,84.5,0
3622470,NEW YORK,714,85,0
3622500,NEW YORK,84,92,1
3622530,NEW YORK,111,92,1
3622560,NEW YORK,225,96,1
3622650,NEW YORK,231,71,0
3622680,NEW YORK,183,95,1
3622710,NEW YORK,400,94,1
3622740,NEW YORK,179,82,0
3622770,NEW YORK,75,77,0
3622830,NEW YORK,173,82,0
3622890,NEW YORK,179,82,0
3622920,NEW YORK,170,82,0
3623010,NEW YORK,522,85,0
3623040,NEW YORK,101,82,0
3623070,NEW YORK,64,82,0
3623160,NEW YORK,509,97,1
3623190,NEW YORK,292,95,1
3623220,NEW YORK,406,98,1
3623280,NEW YORK,174,82,0
3623310,NEW YORK,144,95,1
3623370,NEW YORK,69,77,0
3623430,NEW YORK,89,67,0
3623460,NEW YORK,298,79,0
3623490,NEW YORK,90,95,1
3623520,NEW YORK,282,73,0
3623580,NEW YORK,356,94,1
3623640,NEW YORK,77,92,1
3623670,NEW YORK,124,87,0
3623760,NEW YORK,321,57,0
3623790,NEW YORK,35,90,1
3623880,NEW YORK,105,87,0
3624000,NEW YORK,144,92,1
3624030,NEW YORK,319,88,0
3624090,NEW YORK,78,82,0
3624150,NEW YORK,152,82,0
3624210,NEW YORK,78,77,0
3624240,NEW YORK,199,87,0
3624270,NEW YORK,68,87,0
3624360,NEW YORK,53,90,1
3624450,NEW YORK,95,62,0
3624480,NEW YORK,111,92,1
3624570,NEW YORK,40,74.5,0
3624630,NEW YORK,94,95,1
3624660,NEW YORK,26,69.5,0
3624690,NEW YORK,384,77,0
3624750,NEW YORK,2868,50,0
3624780,NEW YORK,266,97,1
3624840,NEW YORK,273,85,0
3624900,NEW YORK,426,77,0
3624930,NEW YORK,36,74.5,0
3624960,NEW YORK,247,90,1
3624990,NEW YORK,219,62,0
3625020,NEW YORK,13,50,0
3625050,NEW YORK,258,94,1
3625110,NEW YORK,33,90,1
3625140,NEW YORK,119,87,0
3625170,NEW YORK,520,85,0
3625260,NEW YORK,204,99,1
3625290,NEW YORK,99,95,1
3625320,NEW YORK,63,92,1
3625350,NEW YORK,1248,90,1
3625380,NEW YORK,70,95,1
3625440,NEW YORK,97,67,0
3625470,NEW YORK,46,74.5,0
3625500,NEW YORK,115,82,0
3625650,NEW YORK,92,87,0
3625740,NEW YORK,139,82,0
3625770,NEW YORK,536,88,0
3625800,NEW YORK,262,79,0
3625920,NEW YORK,295,95,1
3625950,NEW YORK,374,99,1
3625980,NEW YORK,187,92,1
3626010,NEW YORK,779,58,0
3626070,NEW YORK,92,87,0
3626100,NEW YORK,108,77,0
3626130,NEW YORK,25,80,0
3626160,NEW YORK,145,95,1
3626190,NEW YORK,34,74.5,0
3626310,NEW YORK,218,83,0
3626370,NEW YORK,200,92,1
3626400,NEW YORK,219,93,1
3626430,NEW YORK,122,82,0
3626520,NEW YORK,1442,94,1
3626580,NEW YORK,29,80,0
3626640,NEW YORK,18,80,0
3626670,NEW YORK,794,91,1
3626700,NEW YORK,122,82,0
3626730,NEW YORK,46,90,1
3626760,NEW YORK,205,88,0
3626840,NEW YORK,264,96,1
3626850,NEW YORK,117,87,0
3626880,NEW YORK,104,82,0
3626940,NEW YORK,153,92,1
3627000,NEW YORK,159,77,0
3627060,NEW YORK,816,96,1
3627120,NEW YORK,102,87,0
3627150,NEW YORK,142,82,0
3627180,NEW YORK,255,97,1
3627210,NEW YORK,502,90,1
3627240,NEW YORK,251,81,0
3627300,NEW YORK,463,92,1
3627330,NEW YORK,28,80,0
3627360,NEW YORK,86,72,0
3627450,NEW YORK,260,92,1
3627540,NEW YORK,156,87,0
3627570,NEW YORK,80,82,0
3627620,NEW YORK,77,92,1
3627660,NEW YORK,109,87,0
3627750,NEW YORK,94,82,0
3627780,NEW YORK,376,90,1
3627810,NEW YORK,662,74,0
3627930,NEW YORK,36,64.5,0
3627960,NEW YORK,90,62,0
3627990,NEW YORK,32,74.5,0
3628020,NEW YORK,38,74.5,0
3628050,NEW YORK,251,92,1
3628110,NEW YORK,103,87,0
